parent_id,parenting_style,child_mental_health,communication_skills,emotional_wellbeing,social_skills,academic_performance,parent_involvement
3988,Authoritative,85,56,81,64,53,87
3989,Overprotective,38,72,71,67,62,79
3990,Uninvolved,35,85,52,82,56,81
3991,Laissez-faire,58,71,60,70,50,72
3992,Authoritarian,52,50,73,83,77,69
3993,Indulgent,35,76,83,58,81,77
3994,Uninvolved,51,60,79,86,62,62
3995,Authoritarian,31,61,64,59,55,71
3996,Positive Reinforcement,60,70,60,53,56,52
3997,Overprotective,82,57,69,79,76,57
3998,Positive Reinforcement,35,62,73,87,58,68
3999,Indulgent,71,86,59,66,67,68
4000,Neglectful,34,82,88,72,70,86
4001,Authoritarian,49,51,84,54,60,50
4002,Uninvolved,41,58,80,84,69,80
4003,Authoritarian,67,62,76,73,80,86
4004,Authoritarian,67,75,54,74,53,71
4005,Overprotective,37,58,61,72,73,67
4006,Positive Reinforcement,85,64,83,83,79,53
4007,Laissez-faire,87,56,60,64,67,58
4008,Neglectful,78,86,78,60,86,71
4009,Overprotective,79,58,76,84,84,63
4010,Helicopter,72,63,65,59,82,88
4011,Overprotective,62,79,64,52,60,50
4012,Indulgent,87,69,62,76,78,63
4013,Neglectful,68,72,82,59,75,73
4014,Authoritative,69,64,54,59,79,72
4015,Helicopter,60,80,79,50,85,61
4016,Permissive,32,53,75,58,86,52
4017,Overprotective,48,74,58,76,85,89
4018,Authoritarian,77,68,54,80,55,67
4019,Laissez-faire,84,86,84,56,62,87
4020,Authoritative,37,83,88,66,70,51
4021,Overprotective,59,50,89,88,52,80
4022,Overprotective,60,80,50,68,70,83
4023,Uninvolved,58,89,88,52,73,82
4024,Uninvolved,35,84,52,83,67,68
4025,Authoritative,85,76,58,62,50,50
4026,Positive Reinforcement,31,70,75,65,64,71
4027,Uninvolved,52,57,51,78,84,87
4028,Authoritarian,73,67,77,53,82,56
4029,Helicopter,59,72,69,65,73,56
4030,Permissive,82,85,75,68,59,75
4031,Neglectful,67,78,63,76,66,61
4032,Permissive,75,65,51,88,79,81
4033,Permissive,68,59,70,82,74,84
4034,Neglectful,38,66,68,65,83,59
4035,Uninvolved,36,71,64,71,56,65
4036,Authoritative,76,89,81,73,55,50
4037,Neglectful,73,51,85,87,72,58
4038,Indulgent,88,79,63,64,86,63
4039,Positive Reinforcement,78,88,84,60,64,72
4040,Helicopter,44,88,58,74,66,53
4041,Laissez-faire,44,68,83,57,87,63
4042,Uninvolved,50,59,86,65,51,61
4043,Positive Reinforcement,88,69,80,66,89,53
4044,Neglectful,43,73,74,88,73,66
4045,Indulgent,40,55,59,84,80,75
4046,Laissez-faire,40,67,83,50,67,84
4047,Helicopter,49,65,64,71,63,61
4048,Helicopter,42,88,51,77,79,88
4049,Uninvolved,74,89,87,71,71,69
4050,Neglectful,59,89,75,51,50,59
4051,Positive Reinforcement,69,65,84,55,61,87
4052,Authoritative,68,89,81,64,50,80
4053,Positive Reinforcement,49,64,81,79,71,74
4054,Positive Reinforcement,74,89,77,71,76,50
4055,Helicopter,72,55,76,62,58,75
4056,Authoritative,80,82,64,78,79,62
4057,Authoritative,67,62,73,86,76,57
4058,Uninvolved,37,53,70,87,61,83
4059,Laissez-faire,80,81,50,70,82,77
4060,Overprotective,66,78,70,79,82,69
4061,Permissive,71,56,72,66,51,56
4062,Permissive,62,82,71,79,59,56
4063,Helicopter,55,54,80,83,60,72
4064,Overprotective,73,89,78,86,88,76
4065,Laissez-faire,87,53,88,79,66,79
4066,Overprotective,85,56,50,81,50,60
4067,Uninvolved,68,65,50,85,59,51
4068,Positive Reinforcement,37,86,67,83,86,71
4069,Helicopter,47,60,60,56,74,74
4070,Authoritative,68,54,86,66,57,53
4071,Helicopter,43,78,55,89,81,55
4072,Permissive,81,74,61,76,54,57
4073,Laissez-faire,47,52,84,78,88,62
4074,Overprotective,86,81,57,86,78,52
4075,Laissez-faire,50,79,50,55,89,82
4076,Uninvolved,52,69,51,74,66,86
4077,Helicopter,33,79,84,87,72,64
4078,Neglectful,39,52,83,64,63,58
4079,Helicopter,72,64,65,72,84,61
4080,Authoritative,40,63,57,86,76,85
4081,Helicopter,49,89,55,89,79,71
4082,Indulgent,48,59,89,73,65,54
4083,Uninvolved,30,66,53,82,88,88
4084,Authoritarian,60,64,72,70,68,54
4085,Uninvolved,31,78,63,84,78,77
4086,Overprotective,70,83,74,79,82,83
4087,Authoritarian,78,84,85,89,81,61
4088,Overprotective,34,58,83,79,74,71
4089,Overprotective,63,66,87,75,78,63
4090,Authoritative,33,51,61,80,87,58
4091,Authoritative,56,75,70,72,51,56
4092,Positive Reinforcement,68,87,64,83,52,64
4093,Permissive,82,77,66,74,81,85
4094,Positive Reinforcement,78,79,73,59,85,57
4095,Positive Reinforcement,32,58,77,61,79,70
4096,Permissive,55,77,80,56,57,60
4097,Neglectful,70,65,80,78,54,69
4098,Authoritarian,30,73,70,80,54,75
4099,Laissez-faire,87,71,82,83,78,74
4100,Positive Reinforcement,81,69,59,65,82,64
4101,Helicopter,82,63,51,68,84,57
4102,Helicopter,45,81,60,62,68,70
4103,Overprotective,87,59,64,74,75,62
4104,Permissive,64,51,74,81,81,65
4105,Overprotective,48,56,83,74,87,86
4106,Indulgent,45,50,72,59,80,82
4107,Indulgent,62,86,77,67,76,64
4108,Laissez-faire,60,64,53,87,85,57
4109,Authoritative,51,60,52,72,74,83
4110,Authoritative,73,69,63,83,56,60
4111,Permissive,49,82,78,51,63,51
4112,Permissive,85,87,70,77,87,51
4113,Positive Reinforcement,35,69,66,57,71,68
4114,Indulgent,64,59,55,86,76,71
4115,Positive Reinforcement,89,81,54,54,61,64
4116,Authoritative,68,85,50,78,84,60
4117,Authoritarian,32,61,59,67,58,51
4118,Authoritarian,61,74,54,86,74,61
4119,Permissive,42,58,77,68,52,84
4120,Overprotective,77,66,81,68,71,61
4121,Authoritative,43,63,56,52,60,69
4122,Authoritarian,70,73,51,55,52,51
4123,Authoritative,37,52,71,76,83,79
4124,Uninvolved,76,65,77,57,73,82
4125,Helicopter,48,67,82,59,71,52
4126,Indulgent,74,88,88,86,84,68
4127,Positive Reinforcement,43,63,80,58,76,61
4128,Authoritative,40,59,83,68,63,82
4129,Helicopter,79,59,59,82,58,63
4130,Uninvolved,64,55,77,84,66,72
4131,Positive Reinforcement,65,52,73,80,61,82
4132,Authoritative,32,71,63,65,57,86
4133,Permissive,54,51,85,63,66,56
4134,Helicopter,42,88,51,69,67,78
4135,Positive Reinforcement,45,61,83,83,57,74
4136,Authoritative,57,50,84,86,50,80
4137,Helicopter,74,86,60,57,57,87
4138,Uninvolved,56,62,81,54,71,86
4139,Authoritative,39,81,87,56,73,59
4140,Authoritative,47,74,85,50,52,71
4141,Authoritative,37,87,66,65,63,58
4142,Laissez-faire,36,54,70,75,72,89
4143,Permissive,78,86,80,58,87,71
4144,Uninvolved,51,67,54,78,73,58
4145,Positive Reinforcement,67,59,71,76,87,50
4146,Laissez-faire,76,68,78,73,75,66
4147,Overprotective,38,83,50,59,84,56
4148,Laissez-faire,89,79,79,56,71,55
4149,Indulgent,71,81,75,77,85,68
4150,Indulgent,88,60,71,69,84,73
4151,Authoritative,69,71,59,83,84,88
4152,Laissez-faire,68,79,62,78,57,78
4153,Overprotective,58,50,74,51,56,70
4154,Laissez-faire,84,55,64,51,63,74
4155,Permissive,66,63,50,66,62,59
4156,Permissive,79,52,60,79,70,84
4157,Overprotective,77,88,84,59,85,59
4158,Laissez-faire,76,64,62,81,69,53
4159,Helicopter,71,80,68,56,65,60
4160,Permissive,58,68,61,71,83,87
4161,Permissive,57,71,58,66,88,59
4162,Authoritarian,50,56,69,64,57,62
4163,Laissez-faire,62,76,67,87,79,70
4164,Permissive,88,84,74,64,60,51
4165,Uninvolved,55,54,55,76,85,63
4166,Laissez-faire,67,84,54,50,51,57
4167,Indulgent,44,85,87,79,77,78
4168,Authoritarian,31,86,61,58,82,66
4169,Permissive,41,72,51,89,60,77
4170,Authoritarian,62,85,52,73,63,74
4171,Indulgent,44,53,75,57,67,80
4172,Overprotective,74,51,80,87,71,53
4173,Overprotective,30,86,55,60,56,52
4174,Laissez-faire,62,84,79,78,68,68
4175,Indulgent,33,53,81,75,60,70
4176,Neglectful,57,53,67,56,57,78
4177,Neglectful,82,55,88,89,81,59
4178,Laissez-faire,43,66,58,59,89,84
4179,Authoritative,82,53,84,76,89,67
4180,Authoritarian,88,71,58,53,55,67
4181,Authoritarian,78,70,55,84,71,70
4182,Overprotective,74,61,84,89,72,82
4183,Neglectful,41,56,53,86,74,56
4184,Positive Reinforcement,88,77,79,73,75,62
4185,Permissive,35,62,75,75,62,75
4186,Permissive,80,82,59,76,75,53
4187,Permissive,49,89,55,79,88,62
4188,Overprotective,77,62,80,81,83,67
4189,Indulgent,50,53,75,75,76,53
4190,Helicopter,45,74,56,78,57,71
4191,Neglectful,41,69,57,69,72,80
4192,Neglectful,81,87,70,73,51,62
4193,Positive Reinforcement,49,84,87,86,77,50
4194,Authoritarian,87,58,82,83,82,79
4195,Authoritative,74,79,65,50,71,68
4196,Laissez-faire,62,88,52,66,84,61
4197,Authoritarian,79,72,52,81,76,58
4198,Indulgent,31,60,84,71,88,77
4199,Laissez-faire,63,64,72,72,82,82
4200,Neglectful,55,71,61,74,57,82
4201,Indulgent,62,66,73,87,56,82
4202,Laissez-faire,71,61,86,80,66,78
4203,Positive Reinforcement,59,84,62,66,80,56
4204,Positive Reinforcement,85,83,64,71,85,76
4205,Uninvolved,30,50,56,64,81,79
4206,Helicopter,75,81,73,78,88,56
4207,Positive Reinforcement,37,53,62,66,57,56
4208,Neglectful,30,73,68,56,55,88
4209,Authoritative,75,56,52,75,77,60
4210,Permissive,39,61,54,74,50,69
4211,Uninvolved,61,71,86,85,84,56
4212,Permissive,80,84,59,55,52,51
4213,Helicopter,86,70,69,88,61,58
4214,Laissez-faire,69,78,65,53,73,64
4215,Overprotective,31,66,56,63,51,73
4216,Positive Reinforcement,60,77,83,71,69,65
4217,Authoritative,33,66,83,71,60,62
4218,Helicopter,85,53,64,74,52,65
4219,Permissive,41,55,54,80,89,53
4220,Uninvolved,60,64,59,54,51,85
4221,Positive Reinforcement,70,73,57,77,70,54
4222,Neglectful,52,57,70,58,66,63
4223,Positive Reinforcement,62,76,56,74,86,54
4224,Uninvolved,37,80,89,80,57,69
4225,Uninvolved,89,58,58,51,64,67
4226,Overprotective,78,67,78,63,72,69
4227,Positive Reinforcement,45,51,69,86,52,82
4228,Positive Reinforcement,44,71,66,58,80,82
4229,Overprotective,70,69,88,79,72,61
4230,Indulgent,69,53,71,70,77,50
4231,Indulgent,81,87,56,77,74,74
4232,Laissez-faire,55,62,77,83,80,69
4233,Indulgent,43,69,55,84,53,76
4234,Authoritarian,41,55,66,89,82,53
4235,Positive Reinforcement,56,64,51,59,58,60
4236,Authoritative,76,57,86,85,55,89
4237,Positive Reinforcement,60,79,57,62,83,57
4238,Authoritarian,33,85,56,83,86,76
4239,Authoritarian,59,85,65,75,67,59
4240,Permissive,33,52,51,67,68,77
4241,Positive Reinforcement,83,76,71,58,74,62
4242,Helicopter,60,79,56,75,79,81
4243,Authoritarian,63,78,75,51,67,77
4244,Authoritative,33,65,83,59,58,78
4245,Overprotective,49,89,88,54,85,79
4246,Laissez-faire,85,87,61,77,50,55
4247,Permissive,47,69,84,65,55,87
4248,Overprotective,76,65,51,80,52,77
4249,Permissive,37,70,78,88,65,68
4250,Authoritative,89,67,69,73,60,81
4251,Uninvolved,71,80,68,59,83,77
4252,Positive Reinforcement,88,51,86,86,74,57
4253,Neglectful,31,73,75,73,53,75
4254,Helicopter,86,55,86,86,73,76
4255,Overprotective,38,66,62,75,83,57
4256,Positive Reinforcement,45,75,72,69,88,56
4257,Helicopter,51,86,74,62,87,56
4258,Uninvolved,87,51,72,71,73,51
4259,Neglectful,41,75,52,70,73,55
4260,Helicopter,34,86,63,79,80,51
4261,Helicopter,68,50,64,53,78,54
4262,Overprotective,44,51,84,57,57,88
4263,Indulgent,74,82,63,71,78,65
4264,Neglectful,37,60,66,62,73,61
4265,Positive Reinforcement,53,79,55,85,59,59
4266,Uninvolved,80,83,69,82,50,55
4267,Neglectful,48,76,59,63,87,55
4268,Authoritative,66,83,63,75,53,62
4269,Indulgent,82,56,76,60,81,61
4270,Authoritative,47,88,53,56,73,50
4271,Uninvolved,50,88,68,60,52,65
4272,Overprotective,78,51,51,52,74,63
4273,Overprotective,88,79,89,67,80,74
4274,Uninvolved,68,52,76,53,66,73
4275,Permissive,43,51,73,59,86,53
4276,Uninvolved,44,79,53,80,72,82
4277,Indulgent,88,86,51,61,72,86
4278,Authoritarian,84,78,71,83,56,63
4279,Overprotective,78,84,70,70,54,50
4280,Laissez-faire,32,87,63,65,89,57
4281,Indulgent,85,71,69,77,83,71
4282,Indulgent,74,86,83,78,59,80
4283,Indulgent,40,67,69,86,54,89
4284,Helicopter,86,89,82,87,54,54
4285,Indulgent,32,83,58,55,68,78
4286,Overprotective,59,87,87,76,85,62
4287,Authoritarian,35,79,62,69,52,69
4288,Authoritarian,35,51,62,71,61,64
4289,Indulgent,60,69,89,51,77,61
4290,Authoritative,51,65,54,67,63,70
4291,Overprotective,50,53,82,70,60,57
4292,Overprotective,67,62,50,55,63,58
4293,Neglectful,67,63,76,72,77,72
4294,Positive Reinforcement,87,58,88,83,87,62
4295,Permissive,35,63,55,63,70,77
4296,Permissive,58,60,53,53,62,72
4297,Authoritative,85,59,89,65,57,58
4298,Permissive,75,79,58,88,66,78
4299,Neglectful,40,56,75,70,81,54
4300,Uninvolved,77,55,51,68,64,61
4301,Permissive,51,66,73,78,78,51
4302,Overprotective,89,62,54,74,51,57
4303,Uninvolved,80,53,50,89,84,82
4304,Permissive,68,75,84,68,69,64
4305,Overprotective,35,81,56,62,51,70
4306,Overprotective,59,52,53,71,60,52
4307,Indulgent,72,60,87,87,87,66
4308,Authoritarian,54,69,70,77,76,74
4309,Authoritative,65,78,58,58,77,82
4310,Neglectful,30,51,75,66,58,61
4311,Helicopter,51,53,50,83,80,80
4312,Positive Reinforcement,38,81,69,54,64,87
4313,Permissive,74,70,60,56,69,89
4314,Permissive,37,66,81,80,80,69
4315,Uninvolved,63,62,62,78,76,82
4316,Uninvolved,45,81,77,56,66,80
4317,Positive Reinforcement,48,52,59,57,83,84
4318,Permissive,37,80,51,83,88,87
4319,Laissez-faire,41,80,54,88,65,63
4320,Neglectful,72,50,56,66,57,76
4321,Permissive,70,77,82,53,71,71
4322,Authoritarian,85,72,56,73,65,63
4323,Positive Reinforcement,60,54,51,80,59,65
4324,Laissez-faire,71,50,63,61,66,76
4325,Neglectful,62,65,70,73,72,60
4326,Permissive,48,60,67,58,69,70
4327,Helicopter,56,85,63,54,50,50
4328,Indulgent,53,86,62,82,81,50
4329,Authoritarian,78,65,68,82,55,56
4330,Helicopter,57,61,70,70,86,78
4331,Uninvolved,84,79,79,54,72,56
4332,Uninvolved,33,53,84,56,83,75
4333,Permissive,41,87,81,77,52,61
4334,Uninvolved,52,57,67,57,75,68
4335,Authoritarian,49,57,56,85,53,57
4336,Neglectful,69,70,61,63,74,79
4337,Overprotective,57,89,59,53,71,73
4338,Authoritative,83,57,87,73,82,56
4339,Positive Reinforcement,87,78,52,85,61,63
4340,Neglectful,87,64,58,57,77,61
4341,Overprotective,77,63,56,83,52,68
4342,Laissez-faire,85,87,75,82,76,87
4343,Authoritarian,89,59,67,72,52,72
4344,Helicopter,30,76,88,65,89,64
4345,Overprotective,70,89,67,69,77,87
4346,Authoritarian,40,76,67,67,84,60
4347,Indulgent,73,89,70,85,84,88
4348,Helicopter,60,84,64,69,86,73
4349,Uninvolved,70,85,55,63,64,81
4350,Uninvolved,67,60,67,66,78,83
4351,Helicopter,38,62,72,56,87,76
4352,Laissez-faire,35,84,81,66,79,76
4353,Laissez-faire,35,70,84,86,54,74
4354,Laissez-faire,81,86,84,50,60,76
4355,Overprotective,32,61,51,78,82,64
4356,Positive Reinforcement,61,74,73,68,66,66
4357,Overprotective,64,77,75,82,65,84
4358,Permissive,45,67,75,65,52,66
4359,Authoritative,31,59,53,88,55,87
4360,Helicopter,65,88,71,53,76,76
4361,Neglectful,70,52,65,84,57,71
4362,Authoritative,36,54,79,54,82,85
4363,Indulgent,64,61,51,65,58,72
4364,Overprotective,85,63,86,77,53,67
4365,Overprotective,59,81,67,51,85,54
4366,Authoritarian,74,82,68,83,80,83
4367,Authoritative,75,55,79,63,52,78
4368,Authoritarian,58,79,58,77,78,55
4369,Neglectful,70,55,80,72,50,74
4370,Authoritarian,30,80,67,88,76,69
4371,Authoritative,73,51,54,66,87,51
4372,Helicopter,30,75,59,66,59,60
4373,Indulgent,70,81,87,63,74,60
4374,Overprotective,86,54,71,88,83,54
4375,Neglectful,36,65,89,75,56,83
4376,Overprotective,32,61,65,81,65,87
4377,Permissive,65,64,72,79,61,64
4378,Indulgent,68,70,79,85,76,58
4379,Positive Reinforcement,60,86,59,62,77,87
4380,Authoritarian,54,70,60,62,61,88
4381,Uninvolved,76,74,77,75,84,53
4382,Authoritative,85,66,79,79,75,63
4383,Overprotective,53,57,86,86,79,67
4384,Authoritarian,30,79,74,83,84,75
4385,Neglectful,67,82,76,51,51,52
4386,Overprotective,83,51,57,75,83,65
4387,Positive Reinforcement,60,82,59,77,87,62
4388,Indulgent,66,77,87,50,63,74
4389,Indulgent,40,75,83,56,88,87
4390,Overprotective,78,50,78,52,50,77
4391,Neglectful,32,84,66,80,61,88
4392,Indulgent,41,88,76,52,71,78
4393,Indulgent,49,69,72,64,61,86
4394,Positive Reinforcement,59,62,76,84,52,68
4395,Authoritative,39,80,87,82,60,53
4396,Neglectful,68,87,59,67,75,61
4397,Neglectful,44,72,65,64,87,51
4398,Helicopter,50,61,55,51,67,58
4399,Helicopter,47,55,50,64,60,74
4400,Indulgent,61,73,74,65,78,83
4401,Uninvolved,48,83,66,73,56,82
4402,Helicopter,59,82,82,81,56,73
4403,Indulgent,62,56,81,54,68,89
4404,Laissez-faire,51,63,63,65,82,57
4405,Permissive,74,85,53,73,80,65
4406,Permissive,58,65,81,71,77,67
4407,Neglectful,53,72,66,63,66,56
4408,Uninvolved,33,67,74,64,53,66
4409,Positive Reinforcement,79,78,63,66,52,60
4410,Authoritative,41,56,55,68,55,53
4411,Helicopter,65,53,60,63,66,80
4412,Laissez-faire,87,74,77,71,51,84
4413,Indulgent,33,82,58,60,63,54
4414,Uninvolved,34,73,57,83,70,86
4415,Neglectful,48,72,79,50,74,56
4416,Helicopter,70,70,87,71,67,78
4417,Uninvolved,68,88,65,63,86,56
4418,Helicopter,86,70,69,60,52,84
4419,Authoritative,60,76,59,52,58,61
4420,Authoritative,36,66,84,61,73,68
4421,Positive Reinforcement,41,75,56,55,72,77
4422,Permissive,39,68,59,55,87,62
4423,Authoritarian,58,82,70,69,55,64
4424,Authoritarian,81,56,79,64,59,62
4425,Helicopter,50,80,55,69,69,74
4426,Positive Reinforcement,42,88,83,60,53,54
4427,Authoritarian,52,64,61,59,50,74
4428,Neglectful,35,51,60,79,81,59
4429,Authoritarian,60,51,53,53,82,74
4430,Overprotective,38,66,72,71,75,61
4431,Indulgent,80,83,82,77,54,82
4432,Positive Reinforcement,53,74,82,72,75,50
4433,Neglectful,45,60,63,82,79,84
4434,Uninvolved,88,58,51,57,84,66
4435,Neglectful,87,56,52,65,56,67
4436,Permissive,40,60,67,75,66,58
4437,Uninvolved,65,53,84,61,61,68
4438,Laissez-faire,86,86,53,85,57,76
4439,Indulgent,30,75,57,51,76,73
4440,Indulgent,50,83,56,65,52,56
4441,Indulgent,73,65,86,80,55,60
4442,Indulgent,65,79,75,78,52,84
4443,Helicopter,66,65,60,63,89,82
4444,Indulgent,35,55,66,54,53,89
4445,Indulgent,43,82,54,54,51,79
4446,Indulgent,58,64,62,72,59,65
4447,Positive Reinforcement,30,69,69,86,54,64
4448,Helicopter,37,61,84,58,58,82
4449,Authoritative,76,73,67,87,82,73
4450,Neglectful,73,89,63,62,61,86
4451,Neglectful,88,81,62,85,71,56
4452,Uninvolved,48,82,71,55,86,53
4453,Positive Reinforcement,52,61,62,78,63,65
4454,Overprotective,68,64,54,73,82,74
4455,Neglectful,70,57,74,85,70,55
4456,Authoritarian,40,53,64,86,88,82
4457,Overprotective,56,76,64,59,66,63
4458,Indulgent,84,86,64,70,57,66
4459,Indulgent,89,63,71,68,60,86
4460,Helicopter,69,88,85,56,51,79
4461,Overprotective,65,64,70,87,59,54
4462,Authoritarian,71,68,66,54,75,86
4463,Helicopter,49,63,62,58,84,72
4464,Uninvolved,71,56,79,76,64,55
4465,Overprotective,37,55,65,52,60,52
4466,Positive Reinforcement,75,83,65,57,86,83
4467,Indulgent,65,73,84,69,70,87
4468,Indulgent,81,74,51,59,51,57
4469,Permissive,55,74,57,65,87,76
4470,Helicopter,64,64,76,61,76,72
4471,Authoritative,89,52,86,51,58,86
4472,Authoritative,32,85,54,89,58,89
4473,Helicopter,88,51,77,52,64,59
4474,Positive Reinforcement,33,71,54,74,54,80
4475,Laissez-faire,73,77,72,58,82,76
4476,Helicopter,58,81,87,80,66,72
4477,Positive Reinforcement,79,88,59,85,84,52
4478,Uninvolved,57,74,75,70,70,83
4479,Indulgent,48,50,56,56,89,75
4480,Authoritarian,72,72,67,69,82,61
4481,Laissez-faire,57,54,68,86,50,69
4482,Overprotective,47,84,51,79,51,67
4483,Laissez-faire,43,60,74,88,72,71
4484,Authoritarian,72,64,73,83,59,71
4485,Permissive,43,54,52,53,68,82
4486,Indulgent,83,87,55,78,72,77
4487,Authoritative,58,53,76,55,60,62
4488,Positive Reinforcement,32,59,70,89,75,68
4489,Helicopter,63,58,67,68,70,84
4490,Helicopter,38,82,82,59,58,76
4491,Authoritative,69,55,65,83,81,54
4492,Laissez-faire,34,76,70,65,82,51
4493,Indulgent,58,77,86,52,80,61
4494,Neglectful,70,83,51,71,68,63
4495,Positive Reinforcement,34,78,51,65,68,76
4496,Uninvolved,82,81,88,80,82,66
4497,Authoritarian,74,71,52,66,57,51
4498,Laissez-faire,72,64,65,86,82,69
4499,Overprotective,72,76,77,72,84,80
4500,Permissive,81,59,77,87,50,58
4501,Helicopter,73,74,82,76,68,74
4502,Laissez-faire,80,60,80,54,53,76
4503,Permissive,42,57,69,74,82,86
4504,Authoritarian,55,70,87,60,86,65
4505,Helicopter,38,57,60,58,73,56
4506,Helicopter,33,86,85,54,51,73
4507,Neglectful,68,73,60,73,60,71
4508,Laissez-faire,60,72,88,65,58,53
4509,Indulgent,34,73,55,51,51,61
4510,Authoritative,36,62,80,51,59,73
4511,Authoritative,57,88,87,69,63,73
4512,Uninvolved,69,54,84,53,61,78
4513,Overprotective,43,64,67,83,58,70
4514,Permissive,53,73,58,57,66,89
4515,Laissez-faire,71,60,77,51,85,68
4516,Positive Reinforcement,67,66,52,64,61,79
4517,Overprotective,34,57,72,57,77,81
4518,Neglectful,76,73,59,73,70,82
4519,Helicopter,77,87,54,82,71,70
4520,Indulgent,88,76,51,78,78,81
4521,Laissez-faire,63,56,74,50,67,87
4522,Overprotective,57,73,72,75,80,68
4523,Overprotective,76,76,52,53,89,63
4524,Indulgent,37,86,66,51,52,61
4525,Uninvolved,50,52,82,73,64,62
4526,Permissive,53,71,77,54,65,54
4527,Permissive,83,87,54,55,58,71
4528,Overprotective,53,71,72,80,71,66
4529,Authoritarian,42,89,58,76,69,86
4530,Overprotective,78,78,55,81,76,73
4531,Overprotective,44,59,55,80,63,60
4532,Indulgent,86,66,58,66,75,64
4533,Helicopter,75,56,66,85,77,88
4534,Indulgent,54,84,62,66,63,60
4535,Laissez-faire,80,89,52,64,64,77
4536,Overprotective,74,52,58,82,85,82
4537,Permissive,82,62,63,71,82,65
4538,Positive Reinforcement,57,55,52,63,87,86
4539,Permissive,68,66,85,75,76,63
4540,Authoritative,37,51,69,64,83,62
4541,Uninvolved,60,88,67,51,65,76
4542,Neglectful,36,87,50,77,53,61
4543,Laissez-faire,80,82,69,61,50,50
4544,Laissez-faire,76,72,78,55,55,58
4545,Uninvolved,68,82,73,89,66,67
4546,Positive Reinforcement,46,74,81,53,55,64
4547,Neglectful,82,63,68,61,81,51
4548,Helicopter,86,84,54,58,72,78
4549,Overprotective,79,79,74,67,74,81
4550,Neglectful,80,58,73,53,68,82
4551,Positive Reinforcement,86,79,89,54,80,87
4552,Authoritarian,64,56,77,77,55,81
4553,Authoritative,85,57,88,51,66,58
4554,Neglectful,51,56,75,73,78,89
4555,Neglectful,36,76,76,53,85,76
4556,Authoritative,82,74,65,89,87,65
4557,Overprotective,39,73,60,77,85,50
4558,Neglectful,57,77,76,64,77,72
4559,Authoritative,68,83,77,53,70,69
4560,Authoritative,87,59,89,81,88,79
4561,Authoritative,72,85,55,68,74,55
4562,Indulgent,87,64,64,71,50,82
4563,Positive Reinforcement,58,87,50,51,79,88
4564,Indulgent,64,52,85,57,70,52
4565,Authoritarian,88,61,66,85,84,61
4566,Helicopter,82,82,57,57,85,70
4567,Indulgent,51,75,73,73,56,80
4568,Indulgent,38,55,88,89,70,54
4569,Positive Reinforcement,65,52,72,82,62,70
4570,Helicopter,37,76,84,54,86,61
4571,Uninvolved,59,63,75,59,83,80
4572,Authoritative,59,60,60,87,78,84
4573,Laissez-faire,85,66,77,61,67,74
4574,Helicopter,87,65,55,63,79,53
4575,Authoritarian,60,50,86,74,80,77
4576,Overprotective,51,55,74,84,69,80
4577,Authoritarian,73,64,59,74,82,88
4578,Authoritative,60,82,82,71,70,56
4579,Helicopter,69,56,74,53,60,75
4580,Authoritarian,76,57,50,68,79,74
